Symbol,Date,Open,High,Low,Close,Volume
215000,2015-04-03,51500,59200,51500,59200,7189
215000,2015-04-06,68000,68000,68000,68000,11716
215000,2015-04-07,78200,78200,78200,78200,5463
215000,2015-04-08,89900,89900,89900,89900,7207
215000,2015-04-09,103300,103300,103300,103300,13107
215000,2015-04-10,118700,118700,118700,118700,52623
215000,2015-04-13,123400,136500,118600,133900,552679
215000,2015-04-14,129500,140700,123500,135500,300278
215000,2015-04-15,133000,134500,128400,128500,107056
215000,2015-04-16,130000,134100,124000,131500,182349
215000,2015-04-17,129500,134400,126600,130200,53751
215000,2015-04-20,126500,128800,124600,124700,82914
215000,2015-04-21,124000,124900,120400,124900,49722
215000,2015-04-22,127100,136000,122100,131000,95515
215000,2015-04-23,129900,132800,126200,132800,38315
215000,2015-04-24,131700,132800,129000,132800,20826
215000,2015-04-27,130400,130700,126700,127000,23196
215000,2015-04-28,127500,128000,125300,126800,38987
215000,2015-04-29,126900,129200,123000,126900,28904
215000,2015-04-30,127100,127800,120400,125500,60316
215000,2015-05-04,125300,136500,122200,127100,59640
215000,2015-05-06,126800,130000,123800,126000,23500
215000,2015-05-07,123600,127900,123600,126900,28384
215000,2015-05-08,125700,128000,124000,128000,18457
215000,2015-05-11,127600,131500,126200,128700,11249
215000,2015-05-12,130500,130500,125800,127000,16751
215000,2015-05-13,125800,127700,123600,127600,46630
215000,2015-05-14,127400,128800,125100,125900,19206
215000,2015-05-15,126000,126900,123000,123800,16640
215000,2015-05-18,122600,125000,120500,122000,18405
215000,2015-05-19,121000,124900,120900,124900,15011
215000,2015-05-20,125000,129400,123100,126200,20281
215000,2015-05-21,127000,127000,123700,125200,14280
215000,2015-05-22,125900,125900,122100,123000,8631
215000,2015-05-26,123100,124000,120700,124000,20827
215000,2015-05-27,122400,125000,121600,123000,10776
215000,2015-05-28,121100,124800,120700,123100,18053
215000,2015-05-29,122000,128100,122000,127800,37413
215000,2015-06-01,128300,141600,127000,133500,73447
215000,2015-06-02,134000,137900,130500,135000,41978
215000,2015-06-03,135000,137700,131000,136700,23807
215000,2015-06-04,135700,138000,133900,136700,12923
215000,2015-06-05,137400,137400,130000,136700,10475
215000,2015-06-08,134600,137800,134000,137000,16725
215000,2015-06-09,138000,140400,134800,140400,27247
215000,2015-06-10,140500,141600,138100,140900,11538
215000,2015-06-11,142200,161500,141200,152000,61528
215000,2015-06-12,150400,156300,144600,145200,32229
215000,2015-06-15,145200,145800,137600,145200,26482
215000,2015-06-16,145200,145200,139800,143400,7043
215000,2015-06-17,145000,145000,140000,141000,9728
215000,2015-06-18,141100,143600,139900,140000,13547
215000,2015-06-19,141700,141700,135900,139100,25926
215000,2015-06-22,140500,140500,134700,135800,24283
215000,2015-06-23,135800,136500,130100,132500,26480
215000,2015-06-24,132600,133100,129000,131500,22909
215000,2015-06-25,132000,132000,129100,129400,11045
215000,2015-06-26,129800,130500,126500,130500,28861
215000,2015-06-29,127500,130000,127000,127000,6769
215000,2015-06-30,127100,131900,123000,128000,12170
215000,2015-07-01,128000,131900,128000,131900,8966
215000,2015-07-02,132600,132600,129200,130500,11824
215000,2015-07-03,130000,131500,127000,127000,7309
215000,2015-07-06,126100,127200,122600,123500,16803
215000,2015-07-07,126200,126200,120000,123300,9640
215000,2015-07-08,123300,125100,119900,123700,5863
215000,2015-07-09,123600,123900,118100,122200,17538
215000,2015-07-10,124600,124600,119500,122900,10221
215000,2015-07-13,121200,123900,121200,121500,6774
215000,2015-07-14,121600,124900,121300,123000,8954
215000,2015-07-15,123100,128500,123100,127000,6004
215000,2015-07-16,127900,128200,125700,127800,14129
215000,2015-07-17,127900,128400,122100,127000,23748
